"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"743150650213662720","https://twitter.com/IBMcloudant/status/743150650213662720","Check out how dogs drink water. Crazy, right? There's more going on there than you think. https://t.co/xKtcmydO3r","2016-06-15 18:38 +0000","1453.0","33.0","0.022711631108052306","6.0","0.0","7.0","1.0","0.0","0.0","4.0","1.0","0","0","0","0","0","190","14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"743139594640703488","https://twitter.com/IBMcloudant/status/743139594640703488","@stefania_kaz You raise some important points about indoor environmental quality.","2016-06-15 17:54 +0000","44.0","3.0","0.06818181818181818","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"743137291925848064","https://twitter.com/IBMcloudant/status/743137291925848064","@stefania_kaz Just regular freshness? Our sensors are finely tuned for ""funky-freshness,"" you dig?","2016-06-15 17:45 +0000","50.0","2.0","0.04","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742820877830610945","https://twitter.com/IBMcloudant/status/742820877830610945",".@IBMCloudSupport @IBMBluemix Just stick to the best practices and you'll be fine.","2016-06-14 20:47 +0000","753.0","6.0","0.00796812749003984","1.0","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742703664196812800","https://twitter.com/IBMcloudant/status/742703664196812800","Hearye hearye! Location Tracker example app, updated for #offlinefirst JSON sync &amp; one-DB-per-user https://t.co/hhML0TdzX8 by @markwatsonatx","2016-06-14 13:02 +0000","1313.0","19.0","0.014470677837014471","3.0","0.0","4.0","1.0","7.0","0.0","3.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742376138433912832","https://twitter.com/IBMcloudant/status/742376138433912832","Word ;-) https://t.co/RqNYuxwFwL","2016-06-13 15:20 +0000","1427.0","26.0","0.018220042046250877","5.0","0.0","4.0","2.0","5.0","0.0","3.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742360901467131905","https://twitter.com/IBMcloudant/status/742360901467131905",".@RobinSmith82 Say what?! _Yours truly_ is getting new features?!","2016-06-13 14:20 +0000","723.0","6.0","0.008298755186721992","1.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742360487787139072","https://twitter.com/IBMcloudant/status/742360487787139072","@SoftLayer Hahaha. Good one! ::like:::","2016-06-13 14:18 +0000","131.0","7.0","0.05343511450381679","1.0","0.0","2.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"742360285596520449","https://twitter.com/IBMcloudant/status/742360285596520449","Oui oui! https://t.co/0ykzEmvTBH","2016-06-13 14:17 +0000","978.0","2.0","0.002044989775051125","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741355705345708032","https://twitter.com/IBMcloudant/status/741355705345708032","@SoftLayer Oh, so ""the load"" in this sense _isn't_ her despair over the random nature of life and the fleetingness of existence?","2016-06-10 19:45 +0000","168.0","5.0","0.02976190476190476","0.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741338000991391744","https://twitter.com/IBMcloudant/status/741338000991391744","@rnewson @davisp We say hi back. Enjoy the renaissance fair!","2016-06-10 18:35 +0000","132.0","1.0","0.007575757575757576","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741337491257622528","https://twitter.com/IBMcloudant/status/741337491257622528","@ibmmobile We call this one ""The Cloud as Pillsbury Doughboy."" Yes?","2016-06-10 18:33 +0000","220.0","2.0","0.00909090909090909","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741321647945322496","https://twitter.com/IBMcloudant/status/741321647945322496","@_hoffman @dschoettle That's where we send the employees for outdoor recess. Duh.","2016-06-10 17:30 +0000","101.0","5.0","0.04950495049504951","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741321294382239744","https://twitter.com/IBMcloudant/status/741321294382239744","@dschoettle @_hoffman Umm, you guys have seen Herbie the Love Bug, right? https://t.co/GJVe8310LD","2016-06-10 17:29 +0000","138.0","2.0","0.014492753623188406","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741318412736024576","https://twitter.com/IBMcloudant/status/741318412736024576","@SoftLayer Isn't that exercise called a pistol?","2016-06-10 17:17 +0000","204.0","3.0","0.014705882352941176","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741318100495241216","https://twitter.com/IBMcloudant/status/741318100495241216","The view from @dschoettle's new office. cc/ @IBMAnalytics https://t.co/vlzvhSgwFq","2016-06-10 17:16 +0000","903.0","23.0","0.02547065337763012","0.0","1.0","1.0","3.0","1.0","0.0","1.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741317329355689984","https://twitter.com/IBMcloudant/status/741317329355689984","@akashpaljis Short answer: no. Longer answer: we have that capability with @IBMDashDB, which is a more relational store, but that's it.","2016-06-10 17:13 +0000","60.0","3.0","0.05","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741317055132110848","https://twitter.com/IBMcloudant/status/741317055132110848","@rnewson Hahaha. They don't pay us to spell correctly. The only pay us for _hot tweets_.","2016-06-10 17:12 +0000","253.0","2.0","0.007905138339920948","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"741273396080709632","https://twitter.com/IBMcloudant/status/741273396080709632",".@IBMSoftware We get it! The coffee beens are the data, and the steam coming from the coffee cup are the insights, right?","2016-06-10 14:18 +0000","1083.0","9.0","0.008310249307479225","0.0","1.0","0.0","0.0","0.0","0.0","7.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740999524332736512","https://twitter.com/IBMcloudant/status/740999524332736512","@martinlieberman Depends. What's in it for us? ;-)","2016-06-09 20:10 +0000","283.0","3.0","0.01060070671378092","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740983428376596480","https://twitter.com/IBMcloudant/status/740983428376596480","Come grab your #sleepMore tee, challenge our champion robot, and check out a demo at the IBM booth! @CloudExpo https://t.co/fLcNUVZa0s","2016-06-09 19:06 +0000","3509.0","46.0","0.01310914790538615","18.0","3.0","4.0","3.0","2.0","2.0","6.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740973049458135042","https://twitter.com/IBMcloudant/status/740973049458135042","What does @IBMWatson think of Bowie's Changes? The #NewBuilders podcast chats w/ @antonmc, who made an app for that! https://t.co/4S7HlZNU6C","2016-06-09 18:25 +0000","1874.0","17.0","0.009071504802561366","3.0","0.0","7.0","0.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740956076670091265","https://twitter.com/IBMcloudant/status/740956076670091265","Hey, @CloudExpo, interested in #offlinefirst? Stop by the IBM booth and ask @BradleyHolt about @offlinecamp, June 24-27 in the Catskills.","2016-06-09 17:17 +0000","1538.0","5.0","0.003250975292587776","3.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740935448722345985","https://twitter.com/IBMcloudant/status/740935448722345985","@Pardees What do they say?","2016-06-09 15:55 +0000","177.0","3.0","0.01694915254237288","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740935380300599297","https://twitter.com/IBMcloudant/status/740935380300599297","omg your head isn't in _the clouds_ @scend, it's above the gosh-darn STRATOSPHERE!!!","2016-06-09 15:55 +0000","1266.0","7.0","0.005529225908372828","2.0","1.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740934931539480576","https://twitter.com/IBMcloudant/status/740934931539480576","@LarryBietz @IBMBluemix @The_SE_Guy All hail the @IBMDashDB blender! cc/ @BigData_paulz","2016-06-09 15:53 +0000","635.0","6.0","0.009448818897637795","1.0","0.0","1.0","0.0","0.0","0.0","3.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740932074153074688","https://twitter.com/IBMcloudant/status/740932074153074688","@IBMbigdata YIKES! Image credit Frank MIller, are we right? ;-)","2016-06-09 15:42 +0000","213.0","1.0","0.004694835680751174","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740930922455945216","https://twitter.com/IBMcloudant/status/740930922455945216","@nolanlawson @MicrosoftEdge Nice! We hope you have lots of fun :D","2016-06-09 15:37 +0000","749.0","5.0","0.006675567423230975","0.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740917367115517952","https://twitter.com/IBMcloudant/status/740917367115517952","Beach volleyball season is back! #summerFun101 https://t.co/tzrdBqXotI","2016-06-09 14:44 +0000","1077.0","5.0","0.004642525533890436","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740915465611018240","https://twitter.com/IBMcloudant/status/740915465611018240","Ladies of @CloudExpo, we have lots of #sleepMore tees cut just for you!  Stop by the IBM booth today to get one. https://t.co/eMZvFdx0qc","2016-06-09 14:36 +0000","2524.0","42.0","0.01664025356576862","18.0","1.0","8.0","1.0","1.0","1.0","4.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740649982403960832","https://twitter.com/IBMcloudant/status/740649982403960832","@IBMCloudSupport Have we ever told you that you have excellent taste in technical tutorials? _Because you do._","2016-06-08 21:01 +0000","199.0","1.0","0.005025125628140704","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740628226159063040","https://twitter.com/IBMcloudant/status/740628226159063040","Survey says lots of @CloudExpo attendees are curious about graph databases.  Stop by the IBM booth to learn more! https://t.co/T0DpYbM8EG","2016-06-08 19:35 +0000","3695.0","36.0","0.009742895805142085","23.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740604690451288064","https://twitter.com/IBMcloudant/status/740604690451288064","Attn @CloudExpo: Ready for another round of Rock Paper Scissors vs @marvinwinsagain? Try your hand this afternoon. https://t.co/EJ59mjh5it","2016-06-08 18:01 +0000","1462.0","8.0","0.005471956224350205","1.0","0.0","1.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740586501269028864","https://twitter.com/IBMcloudant/status/740586501269028864",".@LeveragingTech Oh yeah, we're already there, boo. If you need to persist JSON in a remote database though, we are 2legit4that. You feel?","2016-06-08 16:49 +0000","1016.0","6.0","0.005905511811023622","0.0","0.0","0.0","2.0","0.0","0.0","3.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740584071869411328","https://twitter.com/IBMcloudant/status/740584071869411328","Join our #DBaaS webinar at 11a ET Thu w/ @glynn_bird for a chance to win a #sleepMore shirt: https://t.co/rwlSJ0LVud https://t.co/7f2HX7zMff","2016-06-08 16:39 +0000","4258.0","41.0","0.009628933771723814","8.0","0.0","3.0","1.0","8.0","1.0","4.0","1.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740499883489034240","https://twitter.com/IBMcloudant/status/740499883489034240","Extend Apple’s FoodTracker sample app w/ #offlinefirst design: local JSON persistence + cloud sync https://t.co/Rk9tUVbFAJ Tutorial by @_jhs","2016-06-08 11:05 +0000","1749.0","5.0","0.002858776443682104","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740286602124103680","https://twitter.com/IBMcloudant/status/740286602124103680","@BradleyHolt Just follow the random geometric shapes to the IBM Cloud sign.","2016-06-07 20:57 +0000","501.0","15.0","0.029940119760479042","1.0","0.0","1.0","1.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740285277609074688","https://twitter.com/IBMcloudant/status/740285277609074688","Summer rain is a bummer, but it helps keep the pollen down for people with allergies, so that's good! #summerFun101 https://t.co/2aPvthBsRQ","2016-06-07 20:52 +0000","2054.0","11.0","0.005355404089581304","1.0","0.0","4.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"740195006242295809","https://twitter.com/IBMcloudant/status/740195006242295809","Hey @CloudExpo folks, &lt; 1 hour until this hybrid #datawarehouse &amp; #dashDB session: https://t.co/tlW8QyB6Nn https://t.co/NOTBoEyxdX","2016-06-07 14:53 +0000","2743.0","32.0","0.011666059059423988","21.0","0.0","2.0","0.0","5.0","1.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"739885382242705408","https://twitter.com/IBMcloudant/status/739885382242705408","Next part of our #hybrid #hibird @glynn_bird #cloud campaign: https://t.co/FEncUop97H","2016-06-06 18:23 +0000","1997.0","24.0","0.012018027040560842","3.0","1.0","4.0","2.0","1.0","0.0","1.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"739849311710760960","https://twitter.com/IBMcloudant/status/739849311710760960","Aww, shucks.  We're happy to help, especially if we can turn those marshmallowy hearts into s'mores! #offlinefirst https://t.co/2JgxTB97w4","2016-06-06 15:59 +0000","1508.0","5.0","0.0033156498673740055","0.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"739611780431777793","https://twitter.com/IBMcloudant/status/739611780431777793","How we built a search engine of @GameOfThrones characters https://t.co/aqwOUyrhi9 using https://t.co/FuzhvnLquf data. Pairs well + @HBO :)","2016-06-06 00:16 +0000","1550.0","13.0","0.008387096774193548","2.0","0.0","3.0","0.0","7.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738883242774962177","https://twitter.com/IBMcloudant/status/738883242774962177","@SoftLayer Hello there, virtual private cloud!","2016-06-04 00:01 +0000","190.0","6.0","0.031578947368421054","1.0","0.0","0.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738854734459744257","https://twitter.com/IBMcloudant/status/738854734459744257","@nancykoppdw A-Yikes is more like it, ammiright?","2016-06-03 22:07 +0000","89.0","12.0","0.1348314606741573","0.0","0.0","1.0","0.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738832207968673792","https://twitter.com/IBMcloudant/status/738832207968673792","Check out our new #hybrid #hibird #cloud campaign: https://t.co/KVe9JHvdeq","2016-06-03 20:38 +0000","1716.0","38.0","0.022144522144522144","2.0","0.0","7.0","1.0","2.0","3.0","8.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738790806224576512","https://twitter.com/IBMcloudant/status/738790806224576512","We're looking forward to meeting such an awesome crew at #offlinecamp in just a few weeks to talk #offlinefirst. https://t.co/KpU2dZdZnw","2016-06-03 17:53 +0000","1784.0","4.0","0.002242152466367713","1.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738764069902155776","https://twitter.com/IBMcloudant/status/738764069902155776","@dschoettle @IBMSecurity @IBMResearch @davidwkenny It's been quite the ride, yo. Good times ahead. See you in the future ;-)","2016-06-03 16:07 +0000","128.0","5.0","0.0390625","0.0","0.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738475063435923456","https://twitter.com/IBMcloudant/status/738475063435923456","#NewBuilders Podcast Ep 8 ""The Third Way in the Monolith vs. Microservices Debate"" ft @DaveRiess now live: https://t.co/ArbmDXClWs","2016-06-02 20:59 +0000","1870.0","15.0","0.008021390374331552","7.0","0.0","5.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738377237389574144","https://twitter.com/IBMcloudant/status/738377237389574144","The cloud be all like: https://t.co/76ekR21Rn5","2016-06-02 14:30 +0000","1635.0","42.0","0.025688073394495414","2.0","0.0","1.0","4.0","6.0","0.0","4.0","0.0","0","0","0","0","0","25","25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738375562939469824","https://twitter.com/IBMcloudant/status/738375562939469824","Forsooth! A thoroughly referenced tweet. Thank you for the propers @DSFlora. https://t.co/48xQRtf7Xb","2016-06-02 14:23 +0000","1333.0","2.0","0.0015003750937734434","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"738375132985446400","https://twitter.com/IBMcloudant/status/738375132985446400","Got cloud data warehousing? It's pretty simple. https://t.co/8sEE3iCINQ #JSON #Analytics","2016-06-02 14:22 +0000","2222.0","13.0","0.0058505850585058505","6.0","0.0","2.0","1.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737707605473136640","https://twitter.com/IBMcloudant/status/737707605473136640","@kfmcintyre @IBM I know. It’s so crazy, right? Y’all remember Pogs? Kind of like that.","2016-05-31 18:09 +0000","87.0","5.0","0.05747126436781609","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737692402983436291","https://twitter.com/IBMcloudant/status/737692402983436291","And it exposes a faceted search API courtesy of _yours truly_, with #GoT data from https://t.co/FuzhvnLquf https://t.co/C5ag6Wd7nK","2016-05-31 17:09 +0000","1508.0","3.0","0.001989389920424403","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737635270170923008","https://twitter.com/IBMcloudant/status/737635270170923008","If you're planning a water balloon fight this season, remember to collect your balloon remnants after: https://t.co/2BGxq2Fn1y #summerFun101","2016-05-31 13:22 +0000","1794.0","11.0","0.006131549609810479","2.0","0.0","0.0","2.0","4.0","2.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"737634423739420672","https://twitter.com/IBMcloudant/status/737634423739420672","@vijram it's open code, and the services have a 30-day free trial on @IBMBluemix.","2016-05-31 13:18 +0000","100.0","4.0","0.04","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736692845424332800","https://twitter.com/IBMcloudant/status/736692845424332800","When installing an A/C window unit, remember to angle it to achieve the manufacturer-recommended pitch for proper drainage. #summerFun101","2016-05-28 22:57 +0000","2265.0","19.0","0.008388520971302429","3.0","0.0","5.0","0.0","0.0","3.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736691737272418304","https://twitter.com/IBMcloudant/status/736691737272418304","@EliyaGill Yup. That's a thing we do.","2016-05-28 22:52 +0000","85.0","7.0","0.08235294117647059","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736256586784473088","https://twitter.com/IBMcloudant/status/736256586784473088","@CloudExpo Yeah, baby! Bronze-sponsoring like NOBODY'S BUSINESS #BigDataDataCenterIoTAPI","2016-05-27 18:03 +0000","1201.0","22.0","0.018318068276436304","16.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"736226527696687104","https://twitter.com/IBMcloudant/status/736226527696687104","Mop o' the morning to our friends on the West Coast! @chewbranca @banjiewen @mlmilleratmit @david_d_tyler https://t.co/yIRrfXVQLN","2016-05-27 16:04 +0000","2155.0","42.0","0.01948955916473318","6.0","0.0","2.0","7.0","0.0","0.0","17.0","1.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735922343386583041","https://twitter.com/IBMcloudant/status/735922343386583041","New Builders Podcast Ep 7 ""Plug and Play Data Movement in the Cloud"" ft @cekillian &amp; @maston talking all things ODS: https://t.co/VoLsQIYa7B","2016-05-26 19:55 +0000","2166.0","24.0","0.0110803324099723","6.0","0.0","4.0","4.0","9.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735900196664549377","https://twitter.com/IBMcloudant/status/735900196664549377","Nice writeup on @composeio customer @beinghumanis. Design agency for non-profits, running MongoDB Node.js Mithril.js stack in the clizz-oud.","2016-05-26 18:27 +0000","1796.0","3.0","0.0016703786191536749","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735894642516885504","https://twitter.com/IBMcloudant/status/735894642516885504","@kocolosk We take ENUMbrage at that programming in-joke!","2016-05-26 18:05 +0000","519.0","16.0","0.030828516377649325","1.0","0.0","3.0","1.0","0.0","0.0","10.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735887206515019776","https://twitter.com/IBMcloudant/status/735887206515019776","What are people up to tonight? We're probably watching Teenage Mutant Ninja Turtles II: The Secret of the Ooze. https://t.co/017foeK1Dn","2016-05-26 17:35 +0000","3153.0","38.0","0.012052013954963527","6.0","0.0","3.0","0.0","3.0","0.0","8.0","2.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735883335671513088","https://twitter.com/IBMcloudant/status/735883335671513088","#BlockChain exampy: smart contracts &amp; @ethereumproject by @glynn_bird. Distributed transactions in 50 lines o' code! https://t.co/RLOgBd3ChQ","2016-05-26 17:20 +0000","1677.0","11.0","0.00655933214072749","7.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"735825297606598657","https://twitter.com/IBMcloudant/status/735825297606598657","@scend In the future, everyone get around using sky bridges.","2016-05-26 13:29 +0000","126.0","2.0","0.015873015873015872","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"733741656999141382","https://twitter.com/IBMcloudant/status/733741656999141382","Have fun at #NRA2016. Thanks for being one of our awesome customers! https://t.co/K8ejOfQ6db","2016-05-20 19:30 +0000","1898.0","5.0","0.0026343519494204425","1.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"733682158699569152","https://twitter.com/IBMcloudant/status/733682158699569152","@IBMServiceMgmt That's a cute robot! Beep-beep boop-boop.","2016-05-20 15:33 +0000","184.0","4.0","0.021739130434782608","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"733668432118484993","https://twitter.com/IBMcloudant/status/733668432118484993","@JeffUthaichai Ugh. Sorry. That's not cool. We're working with our sales peeps to fix this. Please let us know if it keeps happening.","2016-05-20 14:39 +0000","197.0","6.0","0.030456852791878174","0.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"733668016634744832","https://twitter.com/IBMcloudant/status/733668016634744832","Check out this distributed systems research from @google: https://t.co/09WUfQ6BOF","2016-05-20 14:37 +0000","2086.0","10.0","0.004793863854266539","4.0","0.0","1.0","0.0","1.0","0.0","1.0","3.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"733306687466012672","https://twitter.com/IBMcloudant/status/733306687466012672","@scend You're such a #DB2-shoes ;-)","2016-05-19 14:41 +0000","143.0","5.0","0.03496503496503497","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
